id,startTime,duration,endTime,totalPausedTime,completed,stopped,type,tags
801,2024-11-19T15:16:22+05:30,300,2024-11-19T15:16:24+05:30,0,,Y,Rest,Chemistry revision 
802,2024-11-19T15:16:25+05:30,300,2024-11-19T15:16:29+05:30,0,,Y,Rest,Chemistry revision 
803,2024-11-19T15:16:29+05:30,300,2024-11-19T15:16:31+05:30,0,,Y,Rest,Chemistry revision 
804,2024-11-19T15:16:31+05:30,1500,2024-11-19T15:16:33+05:30,0,,Y,Work,Maths practice 
805,2024-11-19T15:24:00+05:30,2331,2024-11-19T16:02:51+05:30,0,Y,,Work,Maths practice 
806,2024-11-19T16:46:00+05:30,3439,2024-11-19T17:43:19+05:30,0,Y,,Work,Chemistry practice 
812,2024-11-20T10:00:00+05:30,1800,2024-11-20T10:30:00+05:30,0,Y,,Work,Chemistry revision 
807,2024-11-20T11:01:37+05:30,7200,2024-11-20T13:01:37+05:30,0,Y,,Work,Chemistry revision 
810,2024-11-20T14:16:00+05:30,880,2024-11-20T14:30:40+05:30,0,Y,,Work,Chemistry revision 
808,2024-11-20T14:16:23+05:30,900,2024-11-20T14:16:25+05:30,0,,Y,Rest,Chemistry revision 
809,2024-11-20T14:16:25+05:30,1500,2024-11-20T14:16:27+05:30,0,,Y,Work,Chemistry revision 
811,2024-11-20T14:40:00+05:30,3582,2024-11-20T15:39:42+05:30,0,Y,,Work,Chemistry practice 
813,2024-11-20T19:29:00+05:30,2636,2024-11-20T20:12:56+05:30,0,Y,,Work,Chemistry practice 
814,2024-11-20T20:13:00+05:30,1635,2024-11-20T20:40:15+05:30,0,Y,,Work,Chemistry revision 
815,2024-11-21T08:37:00+05:30,3427,2024-11-21T09:34:07+05:30,0,Y,,Work,Chemistry revision 
816,2024-11-21T10:37:00+05:30,6983,2024-11-21T12:33:23+05:30,0,Y,,Work,Chemistry revision 
817,2024-11-21T12:40:00+05:30,2775,2024-11-21T13:26:15+05:30,0,Y,,Work,Chemistry revision 
818,2024-11-21T14:28:00+05:30,1908,2024-11-21T14:59:48+05:30,0,Y,,Work,Chemistry practice 
819,2024-11-21T15:13:00+05:30,2355,2024-11-21T15:52:15+05:30,0,Y,,Work,Chemistry practice 
820,2024-11-21T16:47:00+05:30,2466,2024-11-21T17:28:06+05:30,0,Y,,Work,Chemistry revision 
821,2024-11-21T18:38:00+05:30,5588,2024-11-21T20:11:08+05:30,0,Y,,Work,Chemistry revision 
822,2024-11-21T21:46:00+05:30,870,2024-11-21T22:00:30+05:30,0,Y,,Work,Chemistry revision 
823,2024-11-22T00:29:00+05:30,2546,2024-11-22T01:11:26+05:30,0,Y,,Work,Chemistry revision 
824,2024-11-22T01:36:00+05:30,2140,2024-11-22T02:11:40+05:30,0,Y,,Work,Chemistry revision 
825,2024-11-22T09:51:00+05:30,3877,2024-11-22T10:55:37+05:30,0,Y,,Work,Chemistry revision 
826,2024-11-22T15:01:00+05:30,4620,2024-11-22T16:18:00+05:30,0,Y,,Work,Physic lec
827,2024-11-22T17:00:00+05:30,4260,2024-11-22T18:11:00+05:30,0,Y,,Work,Maths lecture 
828,2024-11-22T19:00:00+05:30,4500,2024-11-22T20:15:00+05:30,0,Y,,Work,Chemistry lec
829,2024-11-22T23:56:00+05:30,180,2024-11-22T23:59:00+05:30,0,Y,,Work,Chemistry revision 
830,2024-11-23T00:02:00+05:30,5732,2024-11-23T01:37:32+05:30,0,Y,,Work,Chemistry practice 
831,2024-11-23T09:10:28+05:30,7200,2024-11-23T09:10:31+05:30,0,,Y,Work,Chemistry practice 
832,2024-11-23T09:11:00+05:30,3384,2024-11-23T10:07:24+05:30,0,Y,,Work,Chemistry revision 
833,2024-11-23T14:30:00+05:30,7200,2024-11-23T16:30:00+05:30,0,Y,,Work,Test
834,2024-11-23T21:42:00+05:30,7163,2024-11-23T23:41:23+05:30,0,Y,,Work,Chemistry revision 
835,2024-11-24T02:15:00+05:30,2337,2024-11-24T02:53:57+05:30,0,Y,,Work,Chemistry revision 
837,2024-11-24T10:16:00+05:30,7200,2024-11-24T12:16:00+05:30,0,Y,,Work,Test
838,2024-11-24T12:30:00+05:30,7200,2024-11-24T14:30:00+05:30,0,Y,,Work,Test
836,2024-11-25T09:41:00+05:30,3357,2024-11-25T10:36:57+05:30,0,Y,,Work,School 
839,2024-11-25T10:47:00+05:30,3516,2024-11-25T11:45:36+05:30,0,Y,,Work,School 
840,2024-11-25T12:32:00+05:30,7052,2024-11-25T14:29:32+05:30,0,Y,,Work,School 
841,2024-11-25T15:56:00+05:30,269,2024-11-25T16:00:29+05:30,0,Y,,Work,School 
842,2024-11-25T20:48:00+05:30,6617,2024-11-25T22:38:17+05:30,0,Y,,Work,School 
843,2024-11-26T00:45:00+05:30,3853,2024-11-26T01:49:13+05:30,0,Y,,Work,Maths lecture 
844,2024-11-26T02:05:21+05:30,7200,2024-11-26T02:05:55+05:30,0,,Y,Work,Maths lecture 
845,2024-11-26T07:00:00+05:30,3900,2024-11-26T08:05:00+05:30,0,Y,,Work,School 
846,2024-11-26T10:00:00+05:30,7200,2024-11-26T12:00:00+05:30,0,Y,,Work,"School ,Test"
847,2024-11-26T12:00:00+05:30,3900,2024-11-26T13:05:00+05:30,0,Y,,Work,"School ,Test"
848,2024-11-26T20:34:00+05:30,968,2024-11-26T20:50:08+05:30,0,Y,,Work,Maths lecture 
849,2024-11-26T21:05:00+05:30,408,2024-11-26T21:11:48+05:30,0,Y,,Work,Maths lecture 
850,2024-11-26T21:43:00+05:30,625,2024-11-26T21:53:25+05:30,0,Y,,Work,School 
851,2024-11-26T23:03:00+05:30,2896,2024-11-26T23:51:16+05:30,0,Y,,Work,Chemistry revision 
852,2024-11-27T00:09:00+05:30,2216,2024-11-27T00:45:56+05:30,0,Y,,Work,Chemistry revision 
853,2024-11-27T11:16:16+05:30,7200,2024-11-27T13:16:16+05:30,0,Y,,Work,Maths revision 
854,2024-11-27T15:50:55+05:30,300,2024-11-27T15:50:56+05:30,0,,Y,Rest,Chemistry revision 
855,2024-11-27T16:00:00+05:30,7200,2024-11-27T18:00:00+05:30,0,Y,,Work,Test
856,2024-11-27T18:23:00+05:30,3660,2024-11-27T19:24:00+05:30,0,Y,,Work,Test
859,2024-11-27T20:56:00+05:30,7149,2024-11-27T22:55:09+05:30,0,Y,,Work,School 
857,2024-11-27T20:56:11+05:30,300,2024-11-27T20:56:12+05:30,0,,Y,Rest,Chemistry revision 
858,2024-11-27T20:56:12+05:30,1500,2024-11-27T20:56:14+05:30,0,,Y,Work,Maths revision 
860,2024-11-27T23:35:00+05:30,360,2024-11-27T23:41:00+05:30,0,Y,,Work,School 
861,2024-11-28T00:14:00+05:30,3070,2024-11-28T01:05:10+05:30,0,Y,,Work,School 
862,2024-11-28T06:00:00+05:30,5400,2024-11-28T07:30:00+05:30,0,Y,,Work,School 
871,2024-11-28T07:30:00+05:30,1200,2024-11-28T07:50:00+05:30,0,Y,,Work,School 
863,2024-11-28T09:00:00+05:30,7200,2024-11-28T11:00:00+05:30,0,Y,,Work,"Test,School "
864,2024-11-28T11:00:00+05:30,3600,2024-11-28T12:00:00+05:30,0,Y,,Work,"Test,School "
865,2024-11-28T13:46:00+05:30,7129,2024-11-28T15:44:49+05:30,0,Y,,Work,Maths lecture 
866,2024-11-28T15:44:00+05:30,1579,2024-11-28T16:10:19+05:30,0,Y,,Work,Maths lecture 
867,2024-11-28T16:47:00+05:30,2869,2024-11-28T17:34:49+05:30,0,Y,,Work,Maths lecture 
868,2024-11-28T17:34:00+05:30,1480,2024-11-28T17:58:40+05:30,0,Y,,Work,Maths lecture 
869,2024-11-28T17:59:00+05:30,1107,2024-11-28T18:17:27+05:30,0,Y,,Work,Maths lecture 
870,2024-11-28T18:22:00+05:30,1764,2024-11-28T18:51:24+05:30,0,Y,,Work,Maths lecture 
872,2024-11-28T20:17:00+05:30,3464,2024-11-28T21:14:44+05:30,0,Y,,Work,Maths lecture 
873,2024-11-29T04:37:00+05:30,5241,2024-11-29T06:04:21+05:30,0,Y,,Work,Maths lecture 
878,2024-11-29T07:00:00+05:30,2760,2024-11-29T07:46:00+05:30,0,Y,,Work,Maths practice 
874,2024-11-29T09:49:00+05:30,2350,2024-11-29T10:28:10+05:30,0,Y,,Work,Maths revision 
875,2024-11-29T10:36:00+05:30,7148,2024-11-29T12:35:08+05:30,0,Y,,Work,Maths practice 
876,2024-11-29T12:35:00+05:30,833,2024-11-29T12:48:53+05:30,0,Y,,Work,Maths practice 
877,2024-11-29T14:15:00+05:30,2416,2024-11-29T14:55:16+05:30,0,Y,,Work,Maths practice 
879,2024-11-29T15:41:00+05:30,1383,2024-11-29T16:04:03+05:30,0,Y,,Work,Maths practice 
880,2024-11-29T19:22:00+05:30,2055,2024-11-29T19:56:15+05:30,0,Y,,Work,Maths lecture 
883,2024-11-30T03:00:00+05:30,3900,2024-11-30T04:05:00+05:30,0,Y,,Work,School 
881,2024-11-30T07:00:00+05:30,7200,2024-11-30T09:00:00+05:30,0,Y,,Work,"School ,Maths revision "
882,2024-11-30T12:00:00+05:30,7200,2024-11-30T14:00:00+05:30,0,Y,,Work,School 
884,2024-11-30T21:55:00+05:30,6960,2024-11-30T23:51:00+05:30,0,Y,,Work,Phy revision 
885,2024-12-01T01:14:00+05:30,5460,2024-12-01T02:45:00+05:30,0,Y,,Work,Phy prac
886,2024-12-01T02:28:00+05:30,5007,2024-12-01T03:51:27+05:30,0,Y,,Work,Phy prac
888,2024-12-01T10:56:00+05:30,2433,2024-12-01T11:36:33+05:30,0,Y,,Work,Phy prac
889,2024-12-01T11:40:00+05:30,643,2024-12-01T11:50:43+05:30,0,Y,,Work,Phy prac
890,2024-12-01T12:16:00+05:30,1591,2024-12-01T12:42:31+05:30,0,Y,,Work,Maths practice 
891,2024-12-01T14:18:00+05:30,3673,2024-12-01T15:19:13+05:30,0,Y,,Work,Maths practice 
892,2024-12-01T15:36:00+05:30,1124,2024-12-01T15:54:44+05:30,0,Y,,Work,Maths revision 
893,2024-12-01T15:55:00+05:30,2381,2024-12-01T16:34:41+05:30,0,Y,,Work,Maths practice 
894,2024-12-01T17:25:00+05:30,1696,2024-12-01T17:53:16+05:30,0,Y,,Work,Maths practice 
895,2024-12-01T17:53:00+05:30,651,2024-12-01T18:03:51+05:30,0,Y,,Work,School 
896,2024-12-01T18:04:00+05:30,1524,2024-12-01T18:29:24+05:30,0,Y,,Work,School 
897,2024-12-01T18:29:51+05:30,7200,2024-12-01T18:30:24+05:30,0,,Y,Work,School 
898,2024-12-01T20:53:00+05:30,2699,2024-12-01T21:37:59+05:30,0,Y,,Work,School 
899,2024-12-01T21:38:00+05:30,2507,2024-12-01T22:19:47+05:30,0,Y,,Work,School 
900,2024-12-01T22:56:00+05:30,834,2024-12-01T23:09:54+05:30,0,Y,,Work,School 
901,2024-12-01T23:30:00+05:30,1140,2024-12-01T23:49:00+05:30,0,Y,,Work,School 
902,2024-12-02T06:00:00+05:30,5160,2024-12-02T07:26:00+05:30,0,Y,,Work,School 
903,2024-12-02T09:30:00+05:30,7200,2024-12-02T11:30:00+05:30,0,Y,,Work,"School ,Test"
904,2024-12-02T19:14:00+05:30,4149,2024-12-02T20:23:09+05:30,0,Y,,Work,Chemistry practice 
905,2024-12-02T21:56:00+05:30,2387,2024-12-02T22:35:47+05:30,0,Y,,Work,Chemistry practice 
906,2024-12-03T10:11:00+05:30,6937,2024-12-03T12:06:37+05:30,0,Y,,Work,Chemistry practice 
907,2024-12-03T12:07:00+05:30,1756,2024-12-03T12:36:16+05:30,0,Y,,Work,Chemistry practice 
908,2024-12-03T12:36:00+05:30,2108,2024-12-03T13:11:08+05:30,0,Y,,Work,Maths revision 
909,2024-12-03T14:17:00+05:30,2510,2024-12-03T14:58:50+05:30,0,Y,,Work,School 
910,2024-12-03T15:38:00+05:30,5043,2024-12-03T17:02:03+05:30,0,Y,,Work,School 
911,2024-12-03T21:49:00+05:30,2066,2024-12-03T22:23:26+05:30,0,Y,,Work,Maths practice 
912,2024-12-03T22:54:00+05:30,2033,2024-12-03T23:27:53+05:30,0,Y,,Work,Maths lecture 
913,2024-12-04T00:09:00+05:30,3053,2024-12-04T00:59:53+05:30,0,Y,,Work,Maths lecture 
914,2024-12-04T01:15:00+05:30,2134,2024-12-04T01:50:34+05:30,0,Y,,Work,Maths lecture 
915,2024-12-04T02:10:00+05:30,4080,2024-12-04T03:18:00+05:30,0,Y,,Work,School 
916,2024-12-04T09:01:00+05:30,7200,2024-12-04T11:01:00+05:30,0,Y,,Work,"School ,Test"
917,2024-12-04T11:01:00+05:30,3840,2024-12-04T12:05:00+05:30,0,Y,,Work,"School ,Test"
918,2024-12-04T13:16:00+05:30,4464,2024-12-04T14:30:24+05:30,0,Y,,Work,Maths lecture 
919,2024-12-04T14:58:00+05:30,2868,2024-12-04T15:45:48+05:30,0,Y,,Work,Chemistry revision 
920,2024-12-04T15:46:00+05:30,4272,2024-12-04T16:57:12+05:30,0,Y,,Work,
929,2024-12-05T06:00:00+05:30,1800,2024-12-05T06:30:00+05:30,0,Y,,Work,Maths revision 
921,2024-12-05T09:37:00+05:30,6374,2024-12-05T11:23:14+05:30,0,Y,,Work,Phy revision 
922,2024-12-05T11:31:00+05:30,3193,2024-12-05T12:24:13+05:30,0,Y,,Work,Phy revision 
923,2024-12-05T14:00:00+05:30,4490,2024-12-05T15:14:50+05:30,0,Y,,Work,Chemistry revision 
924,2024-12-05T15:15:00+05:30,1755,2024-12-05T15:44:15+05:30,0,Y,,Work,Chemistry revision 
925,2024-12-05T15:44:00+05:30,7200,2024-12-05T17:44:00+05:30,0,Y,,Work,Chemistry revision 
930,2024-12-05T22:43:00+05:30,2160,2024-12-05T23:19:00+05:30,0,Y,,Work,Chemistry revision 
926,2024-12-05T23:43:20+05:30,300,2024-12-05T23:43:22+05:30,0,,Y,Rest,Chemistry revision 
927,2024-12-05T23:43:22+05:30,300,2024-12-05T23:43:24+05:30,0,,Y,Rest,Chemistry revision 
928,2024-12-05T23:43:23+05:30,1500,2024-12-05T23:43:25+05:30,0,,Y,Work,Chemistry revision 
931,2024-12-06T00:43:00+05:30,2097,2024-12-06T01:17:57+05:30,0,Y,,Work,Chemistry revision 
932,2024-12-06T01:18:00+05:30,637,2024-12-06T01:28:37+05:30,0,Y,,Work,Phy revision 
933,2024-12-06T07:30:00+05:30,7200,2024-12-06T09:30:00+05:30,0,Y,,Work,School 
934,2024-12-06T09:30:00+05:30,3720,2024-12-06T10:32:00+05:30,0,Y,,Work,School 
937,2024-12-06T11:03:00+05:30,2334,2024-12-06T11:41:54+05:30,0,Y,,Work,Phy revision 
938,2024-12-06T11:42:00+05:30,4567,2024-12-06T12:58:07+05:30,0,Y,,Work,Phy prac
939,2024-12-06T13:46:00+05:30,2724,2024-12-06T14:31:24+05:30,0,Y,,Work,Phy prac
940,2024-12-06T14:31:00+05:30,779,2024-12-06T14:43:59+05:30,0,Y,,Work,Phy prac
941,2024-12-06T14:44:00+05:30,348,2024-12-06T14:49:48+05:30,0,Y,,Work,Phy prac
935,2024-12-06T16:00:00+05:30,7200,2024-12-06T18:00:00+05:30,0,Y,,Work,Test
936,2024-12-06T18:00:00+05:30,3660,2024-12-06T19:01:00+05:30,0,Y,,Work,Test
942,2024-12-06T20:46:00+05:30,4037,2024-12-06T21:53:17+05:30,0,Y,,Work,Phy revision 
943,2024-12-07T09:33:00+05:30,3683,2024-12-07T10:34:23+05:30,0,Y,,Work,Phy prac
944,2024-12-07T10:42:48+05:30,7200,2024-12-07T10:43:30+05:30,0,,Y,Work,Phy prac
945,2024-12-07T12:00:00+05:30,7200,2024-12-07T14:00:00+05:30,0,Y,,Work,School 
946,2024-12-07T14:00:00+05:30,3780,2024-12-07T15:03:00+05:30,0,Y,,Work,School 
947,2024-12-08T13:30:00+05:30,7200,2024-12-08T15:30:00+05:30,0,Y,,Work,Physic lec
948,2024-12-08T15:30:00+05:30,3540,2024-12-08T16:29:00+05:30,0,Y,,Work,Maths lecture 
949,2024-12-08T16:30:00+05:30,3660,2024-12-08T17:31:00+05:30,0,Y,,Work,Chemistry lec
950,2024-12-08T20:47:00+05:30,7147,2024-12-08T22:46:07+05:30,0,Y,,Work,Chemistry revision 
951,2024-12-09T00:39:00+05:30,998,2024-12-09T00:55:38+05:30,0,Y,,Work,Chemistry revision 
952,2024-12-09T01:43:00+05:30,2847,2024-12-09T02:30:27+05:30,0,Y,,Work,School 
953,2024-12-09T09:27:00+05:30,2225,2024-12-09T10:04:05+05:30,0,Y,,Work,Chemistry revision 
954,2024-12-09T10:30:00+05:30,7200,2024-12-09T12:30:00+05:30,0,Y,,Work,School 
955,2024-12-09T13:27:00+05:30,2779,2024-12-09T14:13:19+05:30,0,Y,,Work,Chemistry revision 
956,2024-12-10T07:30:00+05:30,7200,2024-12-10T09:30:00+05:30,0,Y,,Work,School 
957,2024-12-10T09:30:00+05:30,7200,2024-12-10T11:30:00+05:30,0,Y,,Work,School 
958,2024-12-10T11:30:00+05:30,3600,2024-12-10T12:30:00+05:30,0,Y,,Work,School 
959,2024-12-10T14:43:00+05:30,7151,2024-12-10T16:42:11+05:30,0,Y,,Work,Maths practice 
960,2024-12-10T16:43:00+05:30,5164,2024-12-10T18:09:04+05:30,0,Y,,Work,Maths practice 
961,2024-12-10T18:52:00+05:30,1125,2024-12-10T19:10:45+05:30,0,Y,,Work,Maths practice 
962,2024-12-10T20:44:00+05:30,3310,2024-12-10T21:39:10+05:30,0,Y,,Work,Maths practice 
963,2024-12-10T21:42:00+05:30,660,2024-12-10T21:53:00+05:30,0,Y,,Work,Maths practice 
964,2024-12-10T21:53:00+05:30,172,2024-12-10T21:55:52+05:30,0,Y,,Work,Maths practice 
965,2024-12-10T22:43:00+05:30,866,2024-12-10T22:57:26+05:30,0,Y,,Work,Maths practice 
966,2024-12-11T00:36:00+05:30,1078,2024-12-11T00:53:58+05:30,0,Y,,Work,Maths practice 
967,2024-12-11T00:54:00+05:30,466,2024-12-11T01:01:46+05:30,0,Y,,Work,Maths revision 
968,2024-12-11T07:49:00+05:30,3855,2024-12-11T08:53:15+05:30,0,Y,,Work,School 
969,2024-12-11T10:00:00+05:30,5700,2024-12-11T11:35:00+05:30,0,Y,,Work,School 
970,2024-12-11T12:10:00+05:30,2935,2024-12-11T12:58:55+05:30,0,Y,,Work,Maths revision 
971,2024-12-11T13:11:00+05:30,3989,2024-12-11T14:17:29+05:30,0,Y,,Work,Maths practice 
972,2024-12-11T14:18:00+05:30,4828,2024-12-11T15:38:28+05:30,0,Y,,Work,Maths practice 
973,2024-12-11T17:37:00+05:30,3902,2024-12-11T18:42:02+05:30,0,Y,,Work,Maths practice 
974,2024-12-11T18:48:00+05:30,872,2024-12-11T19:02:32+05:30,0,Y,,Work,Maths practice 
975,2024-12-11T19:02:00+05:30,2339,2024-12-11T19:40:59+05:30,0,Y,,Work,Phy revision 
976,2024-12-11T21:13:00+05:30,164,2024-12-11T21:15:44+05:30,0,Y,,Work,Phy revision 
977,2024-12-11T21:15:00+05:30,1771,2024-12-11T21:44:31+05:30,0,Y,,Work,Phy prac
978,2024-12-12T00:24:00+05:30,631,2024-12-12T00:34:31+05:30,0,Y,,Work,Phy prac
979,2024-12-12T00:35:00+05:30,2607,2024-12-12T01:18:27+05:30,0,Y,,Work,Phy revision 
980,2024-12-12T07:30:00+05:30,7200,2024-12-12T09:30:00+05:30,0,Y,,Work,School 
981,2024-12-12T09:30:00+05:30,7200,2024-12-12T11:30:00+05:30,0,Y,,Work,School 
982,2024-12-12T11:30:00+05:30,3600,2024-12-12T12:30:00+05:30,0,Y,,Work,School 
983,2024-12-12T20:05:00+05:30,2812,2024-12-12T20:51:52+05:30,0,Y,,Work,Physic lec
984,2024-12-12T20:52:00+05:30,3317,2024-12-12T21:47:17+05:30,0,Y,,Work,Phy prac
985,2024-12-13T00:19:00+05:30,1603,2024-12-13T00:45:43+05:30,0,Y,,Work,Phy revision 
986,2024-12-13T01:07:00+05:30,2280,2024-12-13T01:45:00+05:30,0,Y,,Work,Phy revision 
988,2024-12-13T07:30:00+05:30,7200,2024-12-13T09:30:00+05:30,0,Y,,Work,School 
989,2024-12-13T09:30:00+05:30,7200,2024-12-13T11:30:00+05:30,0,Y,,Work,School 
990,2024-12-13T11:30:00+05:30,2040,2024-12-13T12:04:00+05:30,0,Y,,Work,School 
987,2024-12-13T12:37:06+05:30,300,2024-12-13T12:37:08+05:30,0,,Y,Rest,Chemistry revision 
995,2024-12-13T12:39:00+05:30,2425,2024-12-13T13:19:25+05:30,0,Y,,Work,Phy revision 
993,2024-12-13T12:39:04+05:30,300,2024-12-13T12:39:05+05:30,0,,Y,Rest,Chemistry revision 
994,2024-12-13T12:39:05+05:30,1500,2024-12-13T12:39:07+05:30,0,,Y,Work,Phy revision 
996,2024-12-13T13:26:00+05:30,6449,2024-12-13T15:13:29+05:30,0,Y,,Work,Phy revision 
991,2024-12-13T16:00:00+05:30,7200,2024-12-13T18:00:00+05:30,0,Y,,Work,Test
992,2024-12-13T18:00:00+05:30,3660,2024-12-13T19:01:00+05:30,0,Y,,Work,Test
997,2024-12-14T09:53:00+05:30,6685,2024-12-14T11:44:25+05:30,0,Y,,Work,Maths revision 
998,2024-12-14T13:27:00+05:30,7145,2024-12-14T15:26:05+05:30,0,Y,,Work,Maths practice 
999,2024-12-15T01:14:00+05:30,5201,2024-12-15T02:40:41+05:30,0,Y,,Work,Maths practice 
1000,2024-12-15T08:44:00+05:30,4853,2024-12-15T10:04:53+05:30,0,Y,,Work,Maths revision 
1001,2024-12-15T10:05:00+05:30,4500,2024-12-15T11:20:00+05:30,0,Y,,Work,Maths practice 
1002,2024-12-15T12:07:00+05:30,642,2024-12-15T12:17:42+05:30,0,Y,,Work,Phy revision 
1003,2024-12-15T12:18:00+05:30,732,2024-12-15T12:30:12+05:30,0,Y,,Work,Maths revision 
1004,2024-12-15T13:25:00+05:30,1941,2024-12-15T13:57:21+05:30,0,Y,,Work,Maths revision 
1005,2024-12-15T16:28:00+05:30,5159,2024-12-15T17:53:59+05:30,0,Y,,Work,Maths revision 
1006,2024-12-15T19:03:00+05:30,356,2024-12-15T19:08:56+05:30,0,Y,,Work,Maths revision 
1007,2024-12-15T21:17:00+05:30,1669,2024-12-15T21:44:49+05:30,0,Y,,Work,Maths revision 
1009,2024-12-15T22:30:00+05:30,2460,2024-12-15T23:11:00+05:30,0,Y,,Work,Maths revision 
1008,2024-12-15T23:10:00+05:30,83,2024-12-15T23:11:23+05:30,0,Y,,Work,Maths revision 
1010,2024-12-15T23:12:00+05:30,1021,2024-12-15T23:29:01+05:30,0,Y,,Work,School 
1011,2024-12-16T07:30:00+05:30,7200,2024-12-16T08:33:12+05:30,0,,Y,Work,School 
1012,2024-12-16T09:00:00+05:30,7200,2024-12-16T11:00:00+05:30,0,Y,,Work,School 
1013,2024-12-16T11:00:00+05:30,3780,2024-12-16T12:03:00+05:30,0,Y,,Work,School 
1014,2024-12-16T13:00:00+05:30,7200,2024-12-16T15:00:00+05:30,0,Y,,Work,"Chemistry lec,Maths lecture "
1015,2024-12-16T15:51:23+05:30,7200,2024-12-16T17:50:32+05:30,0,,Y,Work,Physic lec
1016,2024-12-16T17:50:35+05:30,7200,2024-12-16T18:14:42+05:30,0,,Y,Work,Physic lec
1017,2024-12-16T18:35:21+05:30,7200,2024-12-16T18:48:15+05:30,0,,Y,Work,Physic lec
1018,2024-12-16T18:48:43+05:30,7200,2024-12-16T18:57:08+05:30,0,,Y,Work,Phy revision 
1019,2024-12-17T08:00:00+05:30,7200,2024-12-17T10:00:00+05:30,0,Y,,Work,Chemistry revision 
1020,2024-12-17T10:00:00+05:30,7200,2024-12-17T12:00:00+05:30,0,Y,,Work,"Phy revision ,Maths revision "
1021,2024-12-17T16:00:00+05:30,7200,2024-12-17T18:00:00+05:30,0,Y,,Work,Test
1022,2024-12-17T18:00:00+05:30,7200,2024-12-17T20:00:00+05:30,0,Y,,Work,Test
1023,2024-12-17T21:34:00+05:30,3752,2024-12-17T22:36:32+05:30,0,Y,,Work,School 
1024,2024-12-18T07:00:00+05:30,3600,2024-12-18T08:00:00+05:30,0,Y,,Work,School 
1025,2024-12-18T09:00:00+05:30,7200,2024-12-18T11:00:00+05:30,0,Y,,Work,"School ,Test"
1026,2024-12-18T11:00:00+05:30,3780,2024-12-18T12:03:00+05:30,0,Y,,Work,"School ,Test"
1027,2024-12-18T14:06:00+05:30,2820,2024-12-18T14:53:00+05:30,0,Y,,Work,Physic lec
1028,2024-12-18T15:30:00+05:30,2220,2024-12-18T16:07:00+05:30,0,Y,,Work,Phy revision 
1029,2024-12-18T16:06:00+05:30,874,2024-12-18T16:20:34+05:30,0,Y,,Work,Phy revision 
1030,2024-12-18T16:21:00+05:30,2314,2024-12-18T16:59:34+05:30,0,Y,,Work,Phy prac
1031,2024-12-18T17:32:00+05:30,6885,2024-12-18T19:26:45+05:30,0,Y,,Work,Physic lec
1032,2024-12-18T22:15:00+05:30,2294,2024-12-18T22:53:14+05:30,0,Y,,Work,Physic lec
1033,2024-12-18T22:57:00+05:30,3136,2024-12-18T23:49:16+05:30,0,Y,,Work,Physic lec
1035,2024-12-19T00:34:00+05:30,4119,2024-12-19T01:42:39+05:30,0,Y,,Work,Physic lec
1034,2024-12-19T00:34:11+05:30,7200,2024-12-19T00:34:14+05:30,0,,Y,Work,Physic lec
1036,2024-12-19T01:43:00+05:30,88,2024-12-19T01:44:28+05:30,0,Y,,Work,Maths lecture 
1037,2024-12-19T09:59:00+05:30,2014,2024-12-19T10:32:34+05:30,0,Y,,Work,Physic lec
1038,2024-12-19T10:45:00+05:30,5117,2024-12-19T12:10:17+05:30,0,Y,,Work,Phy revision 
1039,2024-12-19T13:31:00+05:30,7200,2024-12-19T15:31:00+05:30,0,Y,,Work,Test
1040,2024-12-19T15:47:00+05:30,1910,2024-12-19T16:18:50+05:30,0,Y,,Work,Test
1041,2024-12-19T16:23:00+05:30,1273,2024-12-19T16:44:13+05:30,0,Y,,Work,Maths revision 
1042,2024-12-19T22:23:00+05:30,2443,2024-12-19T23:03:43+05:30,0,Y,,Work,Maths revision 
1044,2024-12-19T23:09:00+05:30,1800,2024-12-19T23:39:00+05:30,0,Y,,Work,Maths revision 
1043,2024-12-19T23:40:00+05:30,1080,2024-12-19T23:58:00+05:30,0,Y,,Work,Maths revision 
1045,2024-12-20T00:22:00+05:30,3177,2024-12-20T01:14:57+05:30,0,Y,,Work,Maths practice 
1046,2024-12-20T02:09:00+05:30,4570,2024-12-20T03:25:10+05:30,0,Y,,Work,Chemistry revision 
1047,2024-12-20T07:00:00+05:30,7200,2024-12-20T09:00:00+05:30,0,Y,,Work,"Test,School "
1048,2024-12-20T12:05:00+05:30,7061,2024-12-20T14:02:41+05:30,0,Y,,Work,Chemistry revision 
1051,2024-12-20T14:02:00+05:30,5460,2024-12-20T15:33:00+05:30,0,Y,,Work,"Maths revision ,Phy revision "
1049,2024-12-20T16:00:00+05:30,7200,2024-12-20T18:00:00+05:30,0,Y,,Work,Test
1050,2024-12-20T18:00:00+05:30,3660,2024-12-20T19:01:00+05:30,0,Y,,Work,Test
1052,2024-12-21T11:20:00+05:30,612,2024-12-21T11:30:12+05:30,0,Y,,Work,Phy revision 
1053,2024-12-21T18:11:00+05:30,6159,2024-12-21T19:53:39+05:30,0,Y,,Work,Maths lecture 
1054,2024-12-22T00:51:00+05:30,1591,2024-12-22T01:17:31+05:30,0,Y,,Work,Maths revision 
1055,2024-12-22T01:20:00+05:30,3420,2024-12-22T02:17:00+05:30,0,Y,,Work,Maths practice 
1056,2024-12-22T02:21:00+05:30,1272,2024-12-22T02:42:12+05:30,0,Y,,Work,Maths revision 
